date,variables,data
2023-03-01T23:00:00Z,ph,8.10986682301772
2023-03-01T23:30:00Z,temperature,26.79
2023-03-01T23:30:00Z,ph,8.09927092351682
2023-03-02T00:00:00Z,temperature,26.82
2023-03-02T00:00:00Z,ph,8.10731086589574
2023-03-02T00:30:00Z,temperature,26.79
2023-03-02T00:30:00Z,ph,8.10117275163237
2023-03-02T01:00:00Z,temperature,26.82
2023-03-02T01:00:00Z,ph,8.09508605069539
2023-03-02T01:30:00Z,temperature,26.84
2023-03-02T01:30:00Z,ph,8.09908771169624
2023-03-02T02:00:00Z,temperature,26.82
2023-03-02T02:00:00Z,ph,8.0776996468549
2023-03-02T02:30:00Z,temperature,26.87
2023-03-02T02:30:00Z,ph,8.0777916654944
2023-03-02T03:00:00Z,temperature,26.89
2023-03-02T03:00:00Z,ph,8.09483057319648
2023-03-02T03:30:00Z,temperature,26.92
2023-03-02T03:30:00Z,ph,8.07543950519953
2023-03-02T04:00:00Z,temperature,26.94
2023-03-02T04:00:00Z,ph,8.0837860049902
2023-03-02T04:30:00Z,temperature,26.96
2023-03-02T04:30:00Z,ph,8.08154149480058
2023-03-02T05:00:00Z,temperature,26.96
2023-03-02T05:00:00Z,ph,8.08344224564444
2023-03-02T05:30:00Z,temperature,26.96
2023-03-02T05:30:00Z,ph,8.08289917397477
2023-03-02T06:00:00Z,temperature,26.96
2023-03-02T06:00:00Z,ph,8.07909767228706
2023-03-02T06:30:00Z,temperature,26.96
2023-03-02T06:30:00Z,ph,8.08045535146124
2023-03-02T07:00:00Z,temperature,26.96
2023-03-02T07:00:00Z,ph,8.0771969214432
2023-03-02T07:30:00Z,temperature,26.96
2023-03-02T07:30:00Z,ph,8.07638231393869
2023-03-02T08:00:00Z,temperature,26.96
2023-03-02T08:00:00Z,ph,8.07258081225098
2023-03-02T08:30:00Z,temperature,26.96
2023-03-02T08:30:00Z,ph,8.05683173383047
2023-03-02T09:00:00Z,temperature,26.99
2023-03-02T09:00:00Z,ph,8.06622890779107
2023-03-02T09:30:00Z,temperature,27.04
2023-03-02T09:30:00Z,ph,8.08668254535168
2023-03-02T10:00:00Z,temperature,27.04
2023-03-02T10:00:00Z,ph,8.11410035617733
2023-03-02T10:30:00Z,temperature,26.92
2023-03-02T10:30:00Z,ph,8.11427430548415
2023-03-02T11:00:00Z,temperature,26.79
2023-03-02T11:00:00Z,ph,8.10307457974791
2023-03-02T11:30:00Z,temperature,26.72
2023-03-02T11:30:00Z,ph,8.10360381996178
2023-03-02T12:00:00Z,temperature,26.7
2023-03-02T12:00:00Z,ph,8.10612336938204
2023-03-02T12:30:00Z,temperature,26.67
2023-03-02T12:30:00Z,ph,8.10840843218126
2023-03-02T13:00:00Z,temperature,26.67
2023-03-02T13:00:00Z,ph,8.10514685056163
2023-03-02T13:30:00Z,temperature,26.65
2023-03-02T13:30:00Z,ph,8.09978424171599
2023-03-02T14:00:00Z,temperature,26.65
2023-03-02T14:00:00Z,ph,8.1128314385008
2023-03-02T14:30:00Z,temperature,26.65
2023-03-02T14:30:00Z,ph,8.11391870489953
2023-03-02T15:00:00Z,temperature,26.67
2023-03-02T15:00:00Z,ph,8.11683418469863
2023-03-02T15:30:00Z,temperature,26.65
2023-03-02T15:30:00Z,ph,8.10793873970649
2023-03-02T16:00:00Z,temperature,26.65
2023-03-02T16:00:00Z,ph,8.10984145590428
2023-03-02T16:30:00Z,temperature,26.67
2023-03-02T16:30:00Z,ph,8.11058281992768
2023-03-02T17:00:00Z,temperature,26.7
2023-03-02T17:00:00Z,ph,8.11155879489735
2023-03-02T17:30:00Z,temperature,26.74
2023-03-02T17:30:00Z,ph,8.10597583708869
2023-03-02T18:00:00Z,temperature,26.87
2023-03-02T18:00:00Z,ph,8.10658309796321
2023-03-02T18:30:00Z,temperature,26.94
2023-03-02T18:30:00Z,ph,8.11012673631595
2023-03-02T19:00:00Z,temperature,26.94
2023-03-02T19:00:00Z,ph,8.10958362845357
2023-03-02T19:30:00Z,temperature,26.99
2023-03-02T19:30:00Z,ph,8.11347142069026
2023-03-02T20:00:00Z,temperature,27.01
2023-03-02T20:00:00Z,ph,8.10959636283994
2023-03-02T20:30:00Z,temperature,27.04
2023-03-02T20:30:00Z,ph,8.10894255018043
2023-03-02T21:00:00Z,temperature,27.04
2023-03-02T21:00:00Z,ph,8.1111142579686
2023-03-02T21:30:00Z,temperature,27.01
2023-03-02T21:30:00Z,ph,8.10905338163096
2023-03-02T22:00:00Z,temperature,27.09
2023-03-02T22:00:00Z,ph,8.11880035620301
2023-03-02T22:30:00Z,temperature,27.14
2023-03-02T22:30:00Z,ph,8.13652469877965
2023-03-02T23:00:00Z,temperature,27.11
2023-03-02T23:00:00Z,ph,8.13202444584127
2023-03-02T23:30:00Z,temperature,27.09
2023-03-02T23:30:00Z,ph,8.1261286494196
2023-03-03T00:00:00Z,temperature,27.09
2023-03-03T00:00:00Z,ph,8.12585723115232
2023-03-03T00:30:00Z,temperature,27.09
2023-03-03T00:30:00Z,ph,8.12450013981591
2023-03-03T01:00:00Z,temperature,26.74
2023-03-03T01:00:00Z,ph,8.09972593145589
2023-03-03T01:30:00Z,temperature,26.72
2023-03-03T01:30:00Z,ph,8.09871226325403
2023-03-03T02:00:00Z,temperature,26.72
2023-03-03T02:00:00Z,ph,8.09871226325403
2023-03-03T02:30:00Z,temperature,26.74
2023-03-03T02:30:00Z,ph,8.09646511112574
2023-03-03T03:00:00Z,temperature,26.77
2023-03-03T03:00:00Z,ph,8.09445348409079
2023-03-03T03:30:00Z,temperature,26.79
2023-03-03T03:30:00Z,ph,8.09519557755494
2023-03-03T04:00:00Z,temperature,26.77
2023-03-03T04:00:00Z,ph,8.09363836054779
2023-03-03T04:30:00Z,temperature,26.82
2023-03-03T04:30:00Z,ph,8.09997597677553
2023-03-03T05:00:00Z,temperature,26.87
2023-03-03T05:00:00Z,ph,8.10223722136414
2023-03-03T05:30:00Z,temperature,26.89
2023-03-03T05:30:00Z,ph,8.099719358484
2023-03-03T06:00:00Z,temperature,26.87
2023-03-03T06:00:00Z,ph,8.10250883865159
2023-03-03T06:30:00Z,temperature,26.82
2023-03-03T06:30:00Z,ph,8.09780267629547
2023-03-03T07:00:00Z,temperature,26.74
2023-03-03T07:00:00Z,ph,8.09157388063051
2023-03-03T07:30:00Z,temperature,26.7
2023-03-03T07:30:00Z,ph,8.08764292262997
2023-03-03T08:00:00Z,temperature,26.7
2023-03-03T08:00:00Z,ph,8.08764292262997
2023-03-03T08:30:00Z,temperature,26.7
2023-03-03T08:30:00Z,ph,8.08845823645727
2023-03-03T09:00:00Z,temperature,26.7
2023-03-03T09:00:00Z,ph,8.09362189069681
2023-03-03T09:30:00Z,temperature,26.7
2023-03-03T09:30:00Z,ph,8.09987263003942
2023-03-03T10:00:00Z,temperature,26.67
2023-03-03T10:00:00Z,ph,8.10079807506879
2023-03-03T10:30:00Z,temperature,26.65
2023-03-03T10:30:00Z,ph,8.10250240771282
2023-03-03T11:00:00Z,temperature,26.67
2023-03-03T11:00:00Z,ph,8.10460325362502
2023-03-03T11:30:00Z,temperature,26.67
2023-03-03T11:30:00Z,ph,8.10487505209333
2023-03-03T12:00:00Z,temperature,26.67
2023-03-03T12:00:00Z,ph,8.10378785822012
2023-03-03T12:30:00Z,temperature,26.65
2023-03-03T12:30:00Z,ph,8.10114332471441
2023-03-03T13:00:00Z,temperature,26.62
2023-03-03T13:00:00Z,ph,8.10315642646569
2023-03-03T13:30:00Z,temperature,26.6
2023-03-03T13:30:00Z,ph,8.09915210002875
2023-03-03T14:00:00Z,temperature,26.57
2023-03-03T14:00:00Z,ph,8.09192110721762
2023-03-03T14:30:00Z,temperature,26.57
2023-03-03T14:30:00Z,ph,8.09110543976941
2023-03-03T15:00:00Z,temperature,26.52
2023-03-03T15:00:00Z,ph,8.09019974680686
2023-03-03T15:30:00Z,temperature,26.52
2023-03-03T15:30:00Z,ph,8.09971745474963
2023-03-03T16:00:00Z,temperature,26.55
2023-03-03T16:00:00Z,ph,8.10015119118104
2023-03-03T16:30:00Z,temperature,26.55
2023-03-03T16:30:00Z,ph,8.10123882035259
2023-03-03T17:00:00Z,temperature,26.6
2023-03-03T17:00:00Z,ph,8.10594864849678
2023-03-03T17:30:00Z,temperature,26.62
2023-03-03T17:30:00Z,ph,8.09853508184374
2023-03-03T18:00:00Z,temperature,26.7
2023-03-03T18:00:00Z,ph,8.1167224491369
2023-03-03T18:30:00Z,temperature,26.7
2023-03-03T18:30:00Z,ph,8.12406027358257
2023-03-03T19:00:00Z,temperature,26.82
2023-03-03T19:00:00Z,ph,8.12931553325636
2023-03-03T19:30:00Z,temperature,26.92
2023-03-03T19:30:00Z,ph,8.13002548322197
2023-03-03T20:00:00Z,temperature,26.94
2023-03-03T20:00:00Z,ph,8.12560531039397
2023-03-03T20:30:00Z,temperature,26.84
2023-03-03T20:30:00Z,ph,8.11837446758733
2023-03-03T21:00:00Z,temperature,26.7
2023-03-03T21:00:00Z,ph,8.11617890658537
2023-03-03T21:30:00Z,temperature,26.7
2023-03-03T21:30:00Z,ph,8.11536359275807
2023-03-03T22:00:00Z,temperature,26.72
2023-03-03T22:00:00Z,ph,8.1305073818544
2023-03-03T22:30:00Z,temperature,26.7
2023-03-03T22:30:00Z,ph,8.13792060864662
2023-03-03T23:00:00Z,temperature,26.7
2023-03-03T23:00:00Z,ph,8.14036655012852
2023-03-03T23:30:00Z,temperature,26.72
2023-03-03T23:30:00Z,ph,8.1367577043143
2023-03-04T00:00:00Z,temperature,26.72
2023-03-04T00:00:00Z,ph,8.1324096539074109
2023-03-04T00:30:00Z,temperature,26.72
2023-03-04T00:30:00Z,ph,8.12751809719966
2023-03-04T01:00:00Z,temperature,26.72
2023-03-04T01:00:00Z,ph,8.11827849008503
2023-03-04T01:30:00Z,temperature,26.72
2023-03-04T01:30:00Z,ph,8.12126777473976
2023-03-04T02:00:00Z,temperature,26.77
2023-03-04T02:00:00Z,ph,8.12406963948662
2023-03-04T02:30:00Z,temperature,26.84
2023-03-04T02:30:00Z,ph,8.12054762318069
2023-03-04T03:00:00Z,temperature,26.96
2023-03-04T03:00:00Z,ph,8.1195565116776809
2023-03-04T03:30:00Z,temperature,26.77
2023-03-04T03:30:00Z,ph,8.12271110024828
2023-03-04T04:00:00Z,temperature,26.65
2023-03-04T04:00:00Z,ph,8.1193550368932
2023-03-04T04:30:00Z,temperature,26.6
2023-03-04T04:30:00Z,ph,8.12117291706518
2023-03-04T05:00:00Z,temperature,26.57
2023-03-04T05:00:00Z,ph,8.12645102919203
2023-03-04T05:30:00Z,temperature,26.57
2023-03-04T05:30:00Z,ph,8.1134003500206
2023-03-04T06:00:00Z,temperature,26.57
2023-03-04T06:00:00Z,ph,8.10959390192894
2023-03-04T06:30:00Z,temperature,26.57
2023-03-04T06:30:00Z,ph,8.10714689958429
2023-03-04T07:00:00Z,temperature,26.57
2023-03-04T07:00:00Z,ph,8.10143722744679
2023-03-04T07:30:00Z,temperature,26.57
2023-03-04T07:30:00Z,ph,8.09409622041286
2023-03-04T08:00:00Z,temperature,26.57
2023-03-04T08:00:00Z,ph,8.09844644680334
2023-03-04T08:30:00Z,temperature,26.57
2023-03-04T08:30:00Z,ph,8.09844644680334
2023-03-04T09:00:00Z,temperature,26.57
2023-03-04T09:00:00Z,ph,8.1017091165962
2023-03-04T09:30:00Z,temperature,26.6
2023-03-04T09:30:00Z,ph,8.11138588727121
2023-03-04T10:00:00Z,temperature,26.62
2023-03-04T10:00:00Z,ph,8.11430202231863
2023-03-04T10:30:00Z,temperature,26.62
2023-03-04T10:30:00Z,ph,8.118379679338
2023-03-04T11:00:00Z,temperature,26.62
2023-03-04T11:00:00Z,ph,8.11702046033155
2023-03-04T11:30:00Z,temperature,26.62
2023-03-04T11:30:00Z,ph,8.1216418049535
2023-03-04T12:00:00Z,temperature,26.62
2023-03-04T12:00:00Z,ph,8.12136996115221
2023-03-04T12:30:00Z,temperature,26.62
2023-03-04T12:30:00Z,ph,8.13034080659482
2023-03-04T13:00:00Z,temperature,26.62
2023-03-04T13:00:00Z,ph,8.12544761817158
2023-03-04T13:30:00Z,temperature,26.6
2023-03-04T13:30:00Z,ph,8.11301705890354
2023-03-04T14:00:00Z,temperature,26.6
2023-03-04T14:00:00Z,ph,8.11138588727121
2023-03-04T14:30:00Z,temperature,26.6
2023-03-04T14:30:00Z,ph,8.11356078278098
2023-03-04T15:00:00Z,temperature,26.6
2023-03-04T15:00:00Z,ph,8.11655126410691
2023-03-04T15:30:00Z,temperature,26.6
2023-03-04T15:30:00Z,ph,8.11709498798436
2023-03-04T16:00:00Z,temperature,26.6
2023-03-04T16:00:00Z,ph,8.11791057380052
2023-03-04T16:30:00Z,temperature,26.62
2023-03-04T16:30:00Z,ph,8.12191364875479
2023-03-04T17:00:00Z,temperature,26.7
2023-03-04T17:00:00Z,ph,8.12650621506446
2023-03-04T17:30:00Z,temperature,26.77
2023-03-04T17:30:00Z,ph,8.12868867289698
2023-03-04T18:00:00Z,temperature,26.79
2023-03-04T18:00:00Z,ph,8.12942848363475
2023-03-04T18:30:00Z,temperature,26.84
2023-03-04T18:30:00Z,ph,8.13005517890166
2023-03-04T19:00:00Z,temperature,26.82
2023-03-04T19:00:00Z,ph,8.12958719581637
2023-03-04T19:30:00Z,temperature,26.84
2023-03-04T19:30:00Z,ph,8.12924024555415
2023-03-04T20:00:00Z,temperature,26.89
2023-03-04T20:00:00Z,ph,8.13013846693967
2023-03-04T20:30:00Z,temperature,26.94
2023-03-04T20:30:00Z,ph,8.12587686432516
2023-03-04T21:00:00Z,temperature,26.99
2023-03-04T21:00:00Z,ph,8.12351724239871
2023-03-04T21:30:00Z,temperature,27.04
2023-03-04T21:30:00Z,ph,8.12224426038297
2023-03-04T22:00:00Z,temperature,27.11
2023-03-04T22:00:00Z,ph,8.12306823960427
2023-03-04T22:30:00Z,temperature,27.16
2023-03-04T22:30:00Z,ph,8.11935364595834
2023-03-04T23:00:00Z,temperature,27.23
2023-03-04T23:00:00Z,ph,8.11855021899766
2023-03-04T23:30:00Z,temperature,27.26
2023-03-04T23:30:00Z,ph,8.11708219696076
2023-03-05T00:00:00Z,temperature,27.33
2023-03-05T00:00:00Z,ph,8.11356755164544
2023-03-05T00:30:00Z,temperature,27.33
2023-03-05T00:30:00Z,ph,8.10488910406969
2023-03-05T01:00:00Z,temperature,27.31
2023-03-05T01:00:00Z,ph,8.09628362289036
2023-03-05T01:30:00Z,temperature,27.33
2023-03-05T01:30:00Z,ph,8.1010922832553
2023-03-05T02:00:00Z,temperature,27.31
2023-03-05T02:00:00Z,ph,8.1027928918158
2023-03-05T02:30:00Z,temperature,27.38
2023-03-05T02:30:00Z,ph,8.10497644312455
2023-03-05T03:00:00Z,temperature,27.23
2023-03-05T03:00:00Z,ph,8.09955979510679
2023-03-05T03:30:00Z,temperature,27.23
2023-03-05T03:30:00Z,ph,8.10335787988496
2023-03-05T04:00:00Z,temperature,27.43
2023-03-05T04:00:00Z,ph,8.1075037544967
2023-03-05T04:30:00Z,temperature,27.55
2023-03-05T04:30:00Z,ph,8.11166885123519
2023-03-05T05:00:00Z,temperature,27.55
2023-03-05T05:00:00Z,ph,8.10624878973067
2023-03-05T05:30:00Z,temperature,27.6
2023-03-05T05:30:00Z,ph,8.10091667841349
2023-03-05T06:00:00Z,temperature,27.68
2023-03-05T06:00:00Z,ph,8.10008214841822
2023-03-05T06:30:00Z,temperature,27.7
2023-03-05T06:30:00Z,ph,8.09567513186904
2023-03-05T07:00:00Z,temperature,27.75
2023-03-05T07:00:00Z,ph,8.09440977978504
2023-03-05T07:30:00Z,temperature,27.73
2023-03-05T07:30:00Z,ph,8.08419056836244
2023-03-05T08:00:00Z,temperature,27.75
2023-03-05T08:00:00Z,ph,8.07843122556512
2023-03-05T08:30:00Z,temperature,27.78
2023-03-05T08:30:00Z,ph,8.08076088289214
2023-03-05T09:00:00Z,temperature,27.78
2023-03-05T09:00:00Z,ph,8.07832371929554
2023-03-05T09:30:00Z,temperature,27.7
2023-03-05T09:30:00Z,ph,8.08484041342842
2023-03-05T10:00:00Z,temperature,27.36
2023-03-05T10:00:00Z,ph,8.08742364387672
2023-03-05T10:30:00Z,temperature,27.46
2023-03-05T10:30:00Z,ph,8.08923059056563
2023-03-05T11:00:00Z,temperature,26.99
2023-03-05T11:00:00Z,ph,8.1045116337611
2023-03-05T11:30:00Z,temperature,26.87
2023-03-05T11:30:00Z,ph,8.11038573998739
2023-03-05T12:00:00Z,temperature,26.89
2023-03-05T12:00:00Z,ph,8.11384251598128
2023-03-05T12:30:00Z,temperature,26.99
2023-03-05T12:30:00Z,ph,8.11265689460579
2023-03-05T13:00:00Z,temperature,27.06
2023-03-05T13:00:00Z,ph,8.1129403556906
2023-03-05T13:30:00Z,temperature,27.11
2023-03-05T13:30:00Z,ph,8.11411203336726
2023-03-05T14:00:00Z,temperature,27.31
2023-03-05T14:00:00Z,ph,8.10197923320012
2023-03-05T14:30:00Z,temperature,27.36
2023-03-05T14:30:00Z,ph,8.08145780677927
2023-03-05T15:00:00Z,temperature,27.65
2023-03-05T15:00:00Z,ph,8.10506829412472
2023-03-05T15:30:00Z,temperature,27.85
2023-03-05T15:30:00Z,ph,8.10487551983376
2023-03-05T16:00:00Z,temperature,27.95
2023-03-05T16:00:00Z,ph,8.09720122276537
2023-03-05T16:30:00Z,temperature,27.92
2023-03-05T16:30:00Z,ph,8.09595719912689
2023-03-05T17:00:00Z,temperature,28
2023-03-05T17:00:00Z,ph,8.09350128448371
2023-03-05T17:30:00Z,temperature,28
2023-03-05T17:30:00Z,ph,8.09620726584748
2023-03-05T18:00:00Z,temperature,28.02
2023-03-05T18:00:00Z,ph,8.09315808984781
2023-03-05T18:30:00Z,temperature,27.97
2023-03-05T18:30:00Z,ph,8.09631647521876
2023-03-05T19:00:00Z,temperature,27.97
2023-03-05T19:00:00Z,ph,8.09821085088129
2023-03-05T19:30:00Z,temperature,27.97
2023-03-05T19:30:00Z,ph,8.09956397635453
2023-03-05T20:00:00Z,temperature,27.97
2023-03-05T20:00:00Z,ph,8.097669600692
2023-03-05T20:30:00Z,temperature,27.95
2023-03-05T20:30:00Z,ph,8.09503607820687
2023-03-05T21:00:00Z,temperature,27.92
2023-03-05T21:00:00Z,ph,8.09108513846022
2023-03-05T21:30:00Z,temperature,27.92
2023-03-05T21:30:00Z,ph,8.09081446842319
2023-03-05T22:00:00Z,temperature,27.92
2023-03-05T22:00:00Z,ph,8.08810776805282
2023-03-05T22:30:00Z,temperature,27.92
2023-03-05T22:30:00Z,ph,8.08404771749726
2023-03-05T23:00:00Z,temperature,27.9
2023-03-05T23:00:00Z,ph,8.08249560478167
2023-03-05T23:30:00Z,temperature,27.87
2023-03-05T23:30:00Z,ph,8.08287419895133
2023-03-06T00:00:00Z,temperature,27.87
2023-03-06T00:00:00Z,ph,8.07908418903035
2023-03-06T00:30:00Z,temperature,27.9
2023-03-06T00:30:00Z,ph,8.08005941261811
2023-03-06T01:00:00Z,temperature,27.9
2023-03-06T01:00:00Z,ph,8.0781645964909
2023-03-06T01:30:00Z,temperature,27.95
2023-03-06T01:30:00Z,ph,8.08529292769364
2023-03-06T02:00:00Z,temperature,27.97
2023-03-06T02:00:00Z,ph,8.08413834595964
2023-03-06T02:30:00Z,temperature,28.02
2023-03-06T02:30:00Z,ph,8.08585242533397
2023-03-06T03:00:00Z,temperature,28.05
2023-03-06T03:00:00Z,ph,8.09277865995688
2023-03-06T03:30:00Z,temperature,28.1
2023-03-06T03:30:00Z,ph,8.10936880740948
2023-03-06T04:00:00Z,temperature,28.12
2023-03-06T04:00:00Z,ph,8.1155164419127
2023-03-06T04:30:00Z,temperature,28.12
2023-03-06T04:30:00Z,ph,8.1155164419127
2023-03-06T05:00:00Z,temperature,28.12
2023-03-06T05:00:00Z,ph,8.11984428762439
2023-03-06T05:30:00Z,temperature,28.12
2023-03-06T05:30:00Z,ph,8.11876232619646
2023-03-06T06:00:00Z,temperature,28.17
2023-03-06T06:00:00Z,ph,8.11641312500734
2023-03-06T06:30:00Z,temperature,28.15
2023-03-06T06:30:00Z,ph,8.11811000951501
2023-03-06T07:00:00Z,temperature,28.15
2023-03-06T07:00:00Z,ph,8.11161888730192
2023-03-06T07:30:00Z,temperature,28.07
2023-03-06T07:30:00Z,ph,8.11353732012565
2023-03-06T08:00:00Z,temperature,28.05
2023-03-06T08:00:00Z,ph,8.11144683198911
2023-03-06T08:30:00Z,temperature,28.02
2023-03-06T08:30:00Z,ph,8.10993406021294
2023-03-06T09:00:00Z,temperature,28
2023-03-06T09:00:00Z,ph,8.11271375216644
2023-03-06T09:30:00Z,temperature,27.97
2023-03-06T09:30:00Z,ph,8.10903585466718
2023-03-06T10:00:00Z,temperature,27.95
2023-03-06T10:00:00Z,ph,8.10559115792954
2023-03-06T10:30:00Z,temperature,27.8
2023-03-06T10:30:00Z,ph,8.09991429713214
2023-03-06T11:00:00Z,temperature,27.11
2023-03-06T11:00:00Z,ph,8.09484261994824
2023-03-06T11:30:00Z,temperature,27.01
2023-03-06T11:30:00Z,ph,8.09086351112983
2023-03-06T12:00:00Z,temperature,27.01
2023-03-06T12:00:00Z,ph,8.08597668024893
2023-03-06T12:30:00Z,temperature,27.09
2023-03-06T12:30:00Z,ph,8.08731583719842
2023-03-06T13:00:00Z,temperature,27.09
2023-03-06T13:00:00Z,ph,8.08731583719842
2023-03-06T13:30:00Z,temperature,27.11
2023-03-06T13:30:00Z,ph,8.08995741654623
2023-03-06T14:00:00Z,temperature,27.21
2023-03-06T14:00:00Z,ph,8.08986585478273
2023-03-06T14:30:00Z,temperature,27.26
2023-03-06T14:30:00Z,ph,8.09239711120631
2023-03-06T15:00:00Z,temperature,27.33
2023-03-06T15:00:00Z,ph,8.09566825352046
2023-03-06T15:30:00Z,temperature,27.36
2023-03-06T15:30:00Z,ph,8.09447417862824
2023-03-06T16:00:00Z,temperature,27.6
2023-03-06T16:00:00Z,ph,8.09278793774806
2023-03-06T16:30:00Z,temperature,27.68
2023-03-06T16:30:00Z,ph,8.08870493774296
2023-03-06T17:00:00Z,temperature,27.85
2023-03-06T17:00:00Z,ph,8.08348761429794
2023-03-06T17:30:00Z,temperature,27.7
2023-03-06T17:30:00Z,ph,8.09025777264873
2023-03-06T18:00:00Z,temperature,27.7
2023-03-06T18:00:00Z,ph,8.094862527986
2023-03-06T18:30:00Z,temperature,27.48
2023-03-06T18:30:00Z,ph,8.10813276200245
2023-03-06T19:00:00Z,temperature,27.6
2023-03-06T19:00:00Z,ph,8.10091667841349
2023-03-06T19:30:00Z,temperature,27.75
2023-03-06T19:30:00Z,ph,8.09007661253896
2023-03-06T20:00:00Z,temperature,28
2023-03-06T20:00:00Z,ph,8.07699479816476
2023-03-06T20:30:00Z,temperature,27.97
2023-03-06T20:30:00Z,ph,8.07493709274164
2023-03-06T21:00:00Z,temperature,27.92
2023-03-06T21:00:00Z,ph,8.06699550516393
2023-03-06T21:30:00Z,temperature,27.87
2023-03-06T21:30:00Z,ph,8.06148771439718
2023-03-06T22:00:00Z,temperature,27.85
2023-03-06T22:00:00Z,ph,8.05993384491039
2023-03-06T22:30:00Z,temperature,27.85
2023-03-06T22:30:00Z,ph,8.05614358316986
2023-03-06T23:00:00Z,temperature,27.85
2023-03-06T23:00:00Z,ph,8.05181185546641
2023-03-06T23:30:00Z,temperature,27.8
2023-03-06T23:30:00Z,ph,8.04630026111168
2023-03-07T00:00:00Z,temperature,27.78
2023-03-07T00:00:00Z,ph,8.04474502085354
2023-03-07T00:30:00Z,temperature,27.8
2023-03-07T00:30:00Z,ph,8.0370938104819
2023-03-07T01:00:00Z,temperature,27.78
2023-03-07T01:00:00Z,ph,8.03905830579481
2023-03-07T01:30:00Z,temperature,27.63
2023-03-07T01:30:00Z,ph,8.04662067638359
2023-03-07T02:00:00Z,temperature,27.53
2023-03-07T02:00:00Z,ph,8.04290343286492
2023-03-07T02:30:00Z,temperature,27.48
2023-03-07T02:30:00Z,ph,8.04172154920968
2023-03-07T03:00:00Z,temperature,27.51
2023-03-07T03:00:00Z,ph,8.02914980927877
2023-03-07T03:30:00Z,temperature,27.51
2023-03-07T03:30:00Z,ph,8.02914980927877
2023-03-07T04:00:00Z,temperature,27.51
2023-03-07T04:00:00Z,ph,8.03999137441677
2023-03-07T04:30:00Z,temperature,27.53
2023-03-07T04:30:00Z,ph,8.04669772827386
2023-03-07T05:00:00Z,temperature,27.55
2023-03-07T05:00:00Z,ph,8.05204817468554
2023-03-07T05:30:00Z,temperature,27.6
2023-03-07T05:30:00Z,ph,8.05620860475365
2023-03-07T06:00:00Z,temperature,27.58
2023-03-07T06:00:00Z,ph,8.05925958185798
2023-03-07T06:30:00Z,temperature,27.55
2023-03-07T06:30:00Z,ph,8.05801024234051
2023-03-07T07:00:00Z,temperature,27.53
2023-03-07T07:00:00Z,ph,8.05049202368281
2023-03-07T07:30:00Z,temperature,27.58
2023-03-07T07:30:00Z,ph,8.04679468394433
2023-03-07T08:00:00Z,temperature,27.68
2023-03-07T08:00:00Z,ph,8.04996824425337
2023-03-07T08:30:00Z,temperature,27.73
2023-03-07T08:30:00Z,ph,8.04871040334401
2023-03-07T09:00:00Z,temperature,27.7
2023-03-07T09:00:00Z,ph,8.04204327558799
2023-03-07T09:30:00Z,temperature,27.7
2023-03-07T09:30:00Z,ph,8.03770938821174
2023-03-07T10:00:00Z,temperature,27.73
2023-03-07T10:00:00Z,ph,8.05114797193306
2023-03-07T10:30:00Z,temperature,27.21
2023-03-07T10:30:00Z,ph,8.0703315467557
2023-03-07T11:00:00Z,temperature,27.16
2023-03-07T11:00:00Z,ph,8.06833890523775
2023-03-07T11:30:00Z,temperature,27.09
2023-03-07T11:30:00Z,ph,8.06831655848876
2023-03-07T12:00:00Z,temperature,27.04
2023-03-07T12:00:00Z,ph,8.06496546746997
2023-03-07T12:30:00Z,temperature,26.96
2023-03-07T12:30:00Z,ph,8.06877931056327
2023-03-07T13:00:00Z,temperature,26.96
2023-03-07T13:00:00Z,ph,8.06443473720589
2023-03-07T13:30:00Z,temperature,26.99
2023-03-07T13:30:00Z,ph,8.06568589040142
2023-03-07T14:00:00Z,temperature,27.01
2023-03-07T14:00:00Z,ph,8.06507190370285
2023-03-07T14:30:00Z,temperature,27.04
2023-03-07T14:30:00Z,ph,8.06632278483758
2023-03-07T15:00:00Z,temperature,27.09
2023-03-07T15:00:00Z,ph,8.06885939502332
2023-03-07T15:30:00Z,temperature,27.16
2023-03-07T15:30:00Z,ph,8.07322329530674
2023-03-07T16:00:00Z,temperature,27.16
2023-03-07T16:00:00Z,ph,8.07322329530674
2023-03-07T16:30:00Z,temperature,27.16
2023-03-07T16:30:00Z,ph,8.07647955535274
2023-03-07T17:00:00Z,temperature,27.21
2023-03-07T17:00:00Z,ph,8.09149371378498
2023-03-07T17:30:00Z,temperature,27.26
2023-03-07T17:30:00Z,ph,8.09293964056355
2023-03-07T18:00:00Z,temperature,27.41
2023-03-07T18:00:00Z,ph,8.09781679313679
2023-03-07T18:30:00Z,temperature,27.58
2023-03-07T18:30:00Z,ph,8.09692525164053
2023-03-07T19:00:00Z,temperature,27.55
2023-03-07T19:00:00Z,ph,8.10570678358022
2023-03-07T19:30:00Z,temperature,27.63
2023-03-07T19:30:00Z,ph,8.10080687589228
2023-03-07T20:00:00Z,temperature,28.02
2023-03-07T20:00:00Z,ph,8.08071140215756
2023-03-07T20:30:00Z,temperature,28.15
2023-03-07T20:30:00Z,ph,8.07808142253428
2023-03-07T21:00:00Z,temperature,28.2
2023-03-07T21:00:00Z,ph,8.07546878620601
2023-03-07T21:30:00Z,temperature,28.2
2023-03-07T21:30:00Z,ph,8.07168292648171
